mode,epoch,step,ce,l_over,l_under,r_hedge,tcl_total,n_volatile,pred_confident_frac,c_hat_grad_norm
fixed,0,55,2.4931905269622803,0.030773622915148735,0.030532538890838623,0.5161705613136292,2.4931905269622803,4,0.25,0.7675079107284546
fixed,0,56,2.017061471939087,0.013733671978116035,0.05212512984871864,0.5147566795349121,2.017061471939087,4,0.0,
fixed,0,57,1.3868972063064575,0.013704615645110607,0.051227495074272156,0.5207783579826355,1.3868972063064575,4,0.0,
fixed,0,58,1.7810955047607422,0.0,0.06948865205049515,0.5278114080429077,1.7810955047607422,4,0.0,
fixed,0,59,2.234607458114624,0.0,0.06104619801044464,0.53003990650177,2.234607458114624,4,0.75,
fixed,0,60,1.0814951658248901,0.07691006362438202,0.0,0.5479451417922974,1.0814951658248901,4,1.0,35.45819854736328
fixed,0,61,1.7788786888122559,0.06405364722013474,0.010171813890337944,0.5670053958892822,1.7788786888122559,4,1.0,
fixed,0,62,1.995837688446045,0.043139100074768066,0.019511505961418152,0.5820606350898743,1.995837688446045,4,1.0,
fixed,0,63,1.7855679988861084,0.04206150025129318,0.020168527960777283,0.5838943719863892,1.7855679988861084,4,1.0,
fixed,0,64,2.000591516494751,0.04258798807859421,0.01999904401600361,0.5922349095344543,2.000591516494751,4,1.0,
fixed,0,65,1.8585622310638428,0.019822902977466583,0.022865403443574905,0.5981218814849854,1.8585622310638428,4,1.0,5.714080333709717
fixed,0,66,2.3591830730438232,0.03911975771188736,0.012255198322236538,0.5955184698104858,2.3591830730438232,4,1.0,
fixed,0,67,2.843045711517334,0.018019258975982666,0.033240098506212234,0.596301794052124,2.843045711517334,4,1.0,
fixed,0,68,2.8975260257720947,0.018529025837779045,0.03710252046585083,0.5902970433235168,2.8975260257720947,4,1.0,
fixed,0,69,2.9953064918518066,0.05715477466583252,3.162685288771172e-06,0.5858808755874634,2.9953064918518066,4,1.0,
fixed,0,70,2.199458360671997,0.05414476990699768,0.01316310279071331,0.5694185495376587,2.199458360671997,4,1.0,20.571779251098633
fixed,0,71,1.3167134523391724,0.016577713191509247,0.04298671707510948,0.5579701066017151,1.3167134523391724,4,1.0,
fixed,0,72,2.4015541076660156,0.0464615672826767,0.014251314103603363,0.5546343326568604,2.4015541076660156,4,0.5,
fixed,0,73,2.697355270385742,0.041492678225040436,0.015565155074000359,0.5486222505569458,2.697355270385742,4,0.0,
fixed,0,74,2.1061205863952637,0.024276375770568848,0.03805328905582428,0.5572137236595154,2.1061205863952637,4,0.0,
fixed,0,75,2.9606683254241943,0.02148231863975525,0.04258527234196663,0.5760208964347839,2.9606683254241943,4,0.0,6.341448783874512
fixed,0,76,2.522710084915161,0.009823296219110489,0.06377718597650528,0.5662763118743896,2.522710084915161,4,0.0,
fixed,0,77,3.028515338897705,0.03016204759478569,0.020301133394241333,0.577454686164856,3.028515338897705,4,0.0,
fixed,0,78,2.003264904022217,0.009466181509196758,0.06141822040081024,0.565480649471283,2.003264904022217,4,0.0,
fixed,0,79,3.133213996887207,0.0,0.08572420477867126,0.5763038992881775,3.133213996887207,4,0.0,
fixed,0,80,3.1414260864257812,0.05340101942420006,0.0,0.5734811425209045,3.1414260864257812,4,0.0,35.072410583496094
fixed,0,81,2.414795398712158,0.04064752906560898,0.01806984469294548,0.5721563100814819,2.414795398712158,4,0.0,
fixed,0,82,1.5848308801651,0.027977783232927322,0.016725856810808182,0.5640062689781189,1.5848308801651,4,0.0,
fixed,0,83,2.112440347671509,0.02874169871211052,0.03203565627336502,0.5603460073471069,2.112440347671509,4,0.25,
fixed,0,84,2.2986040115356445,0.053755976259708405,0.0,0.564113199710846,2.2986040115356445,4,0.0,
fixed,0,85,2.2989449501037598,0.01090253610163927,0.0387435182929039,0.5633449554443359,2.2989449501037598,4,0.0,14.095294952392578
fixed,0,86,1.2258496284484863,0.03256551921367645,0.019198650494217873,0.5574255585670471,1.2258496284484863,4,0.0,
fixed,0,87,1.9138519763946533,0.019350744783878326,0.039005156606435776,0.564205527305603,1.9138519763946533,4,0.0,
fixed,0,88,2.3000316619873047,0.02772277593612671,0.0020348168909549713,0.5738380551338196,2.3000316619873047,4,0.0,
fixed,0,89,2.486436367034912,0.031598642468452454,0.0,0.5902207493782043,2.486436367034912,4,0.0,
fixed,0,90,1.712195873260498,0.009130281396210194,0.07898252457380295,0.5739889144897461,1.712195873260498,4,0.0,22.15459442138672
fixed,0,91,2.1070988178253174,0.013576693832874298,0.052330322563648224,0.5882343649864197,2.1070988178253174,4,0.0,
fixed,0,92,1.9194923639297485,0.014289265498518944,0.054630786180496216,0.5922533273696899,1.9194923639297485,4,0.0,
fixed,0,93,2.103163719177246,0.01252448745071888,0.05261539667844772,0.5881873369216919,2.103163719177246,4,0.0,
fixed,0,94,2.161090135574341,0.006488088984042406,0.05368857830762863,0.5663825869560242,2.161090135574341,4,0.0,
fixed,0,95,2.3718578815460205,0.0,0.0895288810133934,0.5351496338844299,2.3718578815460205,4,0.0,35.32201385498047
fixed,0,96,2.636652708053589,0.01873224973678589,0.04633679613471031,0.5547015070915222,2.636652708053589,4,0.0,
fixed,0,97,2.570831060409546,0.02474079839885235,0.03810018301010132,0.5188020467758179,2.570831060409546,4,0.0,
fixed,0,98,2.585113048553467,0.02745956927537918,0.01608310453593731,0.5050833225250244,2.585113048553467,4,0.25,
fixed,0,99,2.3452091217041016,0.04594331979751587,0.015253704972565174,0.5085974335670471,2.3452091217041016,4,0.25,
fixed,0,100,1.9071059226989746,0.03341643512248993,0.029136601835489273,0.5032259225845337,1.9071059226989746,4,1.0,1.5064985752105713
fixed,0,101,1.9894177913665771,0.01744641549885273,0.03319874405860901,0.5011064410209656,1.9894177913665771,4,1.0,
fixed,0,102,1.7636439800262451,0.037525925785303116,0.010711243376135826,0.5035028457641602,1.7636439800262451,4,1.0,
fixed,0,103,2.4151487350463867,0.03778253495693207,0.018131032586097717,0.5127444863319397,2.4151487350463867,4,1.0,
fixed,0,104,2.548021078109741,0.02093045599758625,0.03196060657501221,0.5285794138908386,2.548021078109741,4,1.0,
fixed,0,105,1.8754634857177734,0.02172081172466278,0.02845974639058113,0.5302374362945557,1.8754634857177734,4,1.0,8.376653671264648
fixed,0,106,2.6480538845062256,0.043699443340301514,0.0150184016674757,0.5488597750663757,2.6480538845062256,4,1.0,
fixed,0,107,1.6691062450408936,0.07050620764493942,0.0064751324243843555,0.5618399381637573,1.6691062450408936,4,1.0,
fixed,0,108,1.83302903175354,0.04611688852310181,0.014989254996180534,0.5680383443832397,1.83302903175354,4,1.0,
fixed,0,109,2.470472574234009,0.04424956068396568,0.018850192427635193,0.5729858875274658,2.470472574234009,4,1.0,
fixed,0,110,2.6533002853393555,0.05931783840060234,0.007850379683077335,0.5674875378608704,2.6533002853393555,4,1.0,22.736743927001953
fixed,0,111,2.0079751014709473,0.03537440299987793,0.008961203508079052,0.5662717223167419,2.0079751014709473,4,1.0,
fixed,0,112,2.297607183456421,0.042820218950510025,0.009637609124183655,0.5684832334518433,2.297607183456421,4,0.25,
fixed,0,113,2.7957603931427,0.031979065388441086,0.013799550011754036,0.5834909081459045,2.7957603931427,4,0.25,
fixed,0,114,1.7300224304199219,0.02112954668700695,0.03221257030963898,0.5751453042030334,1.7300224304199219,4,0.25,
fixed,0,115,1.7803387641906738,0.01686652936041355,0.02285750024020672,0.662542998790741,1.7803387641906738,4,0.0,3.5356979370117188
fixed,0,116,1.4393739700317383,0.0109478197991848,0.03812778741121292,0.6868435144424438,1.4393739700317383,4,0.0,
fixed,0,117,2.7722907066345215,0.012516055256128311,0.0,0.7817896604537964,2.7722907066345215,4,0.0,
fixed,0,118,2.106638193130493,0.008488095365464687,0.039133429527282715,0.7972545623779297,2.106638193130493,4,0.0,
fixed,0,119,1.392318606376648,0.0014895411441102624,0.1117243766784668,0.7949602007865906,1.392318606376648,4,0.0,
fixed,0,120,2.3345134258270264,0.0034343269653618336,0.054748959839344025,0.8693682551383972,2.3345134258270264,4,0.0,8.682719230651855
fixed,0,121,2.9264397621154785,0.0015167099190875888,0.11901018023490906,0.8231893181800842,2.9264397621154785,4,0.0,
fixed,0,122,1.755315899848938,0.0076527465134859085,0.07272982597351074,0.7361164689064026,1.755315899848938,4,0.0,
fixed,0,123,2.3904125690460205,0.011424561962485313,0.0,0.7775288820266724,2.3904125690460205,4,0.0,
fixed,0,124,2.6677775382995605,0.011669017374515533,0.023051567375659943,0.6855449676513672,2.6677775382995605,4,0.0,
fixed,0,125,1.926259994506836,0.012192183174192905,0.03315514698624611,0.7141094207763672,1.926259994506836,4,0.0,0.6519412398338318
fixed,0,126,2.2475686073303223,0.009520052000880241,0.05159205570816994,0.6439619064331055,2.2475686073303223,4,0.0,
fixed,0,127,2.718045234680176,0.016571642830967903,0.019609319046139717,0.6377649307250977,2.718045234680176,4,0.0,
fixed,0,128,2.315202236175537,0.016735687851905823,0.02863927185535431,0.6579588055610657,2.315202236175537,4,0.0,
fixed,0,129,1.9698736667633057,0.029746703803539276,0.0,0.6223896741867065,1.9698736667633057,4,0.0,
fixed,0,130,2.54268217086792,0.006296870764344931,0.06383779644966125,0.5816494226455688,2.54268217086792,4,0.0,21.305458068847656
fixed,0,131,2.8927700519561768,0.00554400309920311,0.03073248267173767,0.5805104970932007,2.8927700519561768,4,0.0,
fixed,0,132,2.1809604167938232,0.02124173752963543,0.026360580697655678,0.6194780468940735,2.1809604167938232,4,0.0,
fixed,0,133,1.3062589168548584,0.017004044726490974,0.028805598616600037,0.5467437505722046,1.3062589168548584,4,0.25,
fixed,0,134,2.827208995819092,0.015651151537895203,0.030227839946746826,0.546925961971283,2.827208995819092,4,0.25,
fixed,0,135,1.8686803579330444,0.02550818771123886,0.014355975203216076,0.5468264818191528,1.8686803579330444,4,0.25,7.895636081695557
fixed,0,136,2.3456315994262695,0.00752450292930007,0.028203340247273445,0.5208746790885925,2.3456315994262695,4,0.75,
fixed,0,137,1.8416590690612793,0.008580454625189304,0.04507593810558319,0.5198416113853455,1.8416590690612793,4,0.25,
fixed,0,138,1.9531158208847046,0.010424686595797539,0.038244351744651794,0.5195903778076172,1.9531158208847046,4,0.5,
fixed,0,139,1.7290682792663574,0.025431804358959198,0.02464677020907402,0.5335044264793396,1.7290682792663574,4,0.25,
fixed,0,140,2.948779821395874,0.044690363109111786,0.008797138929367065,0.5374121069908142,2.948779821395874,4,0.5,16.648427963256836
fixed,0,141,1.8895723819732666,0.0011955100344493985,0.018913600593805313,0.612733006477356,1.8895723819732666,4,1.0,
fixed,0,142,1.3726167678833008,0.029821785166859627,0.013031993061304092,0.5321949124336243,1.3726167678833008,4,0.75,
fixed,0,143,1.4644783735275269,0.04288984462618828,0.006995625328272581,0.7604125142097473,1.4644783735275269,4,1.0,
fixed,0,144,1.5537915229797363,0.057814836502075195,0.009491220116615295,0.6245154142379761,1.5537915229797363,4,0.75,
fixed,0,145,2.4877426624298096,0.01359545812010765,0.0060103656724095345,0.6451752185821533,2.4877426624298096,4,0.75,3.382293701171875
fixed,0,146,2.085113286972046,0.029895439743995667,0.024901822209358215,0.547038197517395,2.085113286972046,4,0.75,
fixed,0,147,2.6923000812530518,0.030836276710033417,0.0,0.5649057626724243,2.6923000812530518,4,0.5,
fixed,0,148,2.7708826065063477,0.0239439457654953,0.0,0.5408168435096741,2.7708826065063477,4,0.5,
fixed,0,149,2.6544153690338135,0.01898886263370514,0.02420974150300026,0.5200372934341431,2.6544153690338135,4,0.25,
fixed,0,150,2.0449864864349365,0.02206280641257763,0.05387522280216217,0.549254298210144,2.0449864864349365,4,0.25,5.153804302215576
fixed,0,151,1.5200495719909668,0.006117913872003555,0.006406581029295921,0.49215155839920044,1.5200495719909668,4,0.5,
fixed,0,152,2.4367079734802246,0.009773362427949905,0.0034072650596499443,0.474540114402771,2.4367079734802246,4,0.5,
fixed,0,153,2.089522361755371,0.008268079720437527,0.0,0.5528960227966309,2.089522361755371,4,0.25,
fixed,0,154,2.991771697998047,0.0032968521118164062,0.0071975779719650745,0.6242349147796631,2.991771697998047,4,0.25,
fixed,0,155,2.4689509868621826,0.0016834319103509188,0.02611350826919079,0.8137860298156738,2.4689509868621826,4,0.0,5.675657749176025
fixed,0,156,1.7611950635910034,0.014555977657437325,0.007271784357726574,0.5068579912185669,1.7611950635910034,4,0.25,
fixed,0,157,2.547435998916626,0.0009415014646947384,0.02875770442187786,0.8743727207183838,2.547435998916626,4,0.0,
fixed,0,158,1.8591039180755615,0.004862568806856871,0.0,0.9415056109428406,1.8591039180755615,4,0.0,
fixed,0,159,2.0485095977783203,0.00033126259222626686,0.0667639896273613,0.5514288544654846,2.0485095977783203,4,0.25,
fixed,0,160,2.0895817279815674,0.000893155112862587,0.007208114955574274,0.6835178732872009,2.0895817279815674,4,0.25,3.2472214698791504
fixed,0,161,1.474948525428772,0.031085900962352753,0.06194928288459778,0.3435004949569702,1.474948525428772,4,0.75,
fixed,0,162,3.3945059776306152,0.1043250635266304,0.0534387081861496,0.6994773745536804,3.3945059776306152,4,0.25,
fixed,0,163,1.5050899982452393,0.003470959374681115,0.010025111958384514,0.3915916085243225,1.5050899982452393,4,0.5,
fixed,0,164,2.588000535964966,0.007311336696147919,0.0,0.8147815465927124,2.588000535964966,4,0.0,
fixed,0,165,1.8378325700759888,0.0010698476107791066,0.055347271263599396,0.42131340503692627,1.8378325700759888,4,0.5,14.160543441772461
fixed,0,166,3.6509387493133545,0.0013676440576091409,0.009514426812529564,0.36390531063079834,3.6509387493133545,4,0.75,
fixed,0,167,1.7831178903579712,0.004175242036581039,0.02050359547138214,0.39343172311782837,1.7831178903579712,4,0.5,
fixed,0,168,2.537045478820801,0.018836047500371933,0.024318818002939224,0.579842746257782,2.537045478820801,4,0.0,
fixed,0,169,2.239372730255127,0.019691545516252518,0.001441112719476223,0.48022544384002686,2.239372730255127,4,0.25,
fixed,0,170,2.287468194961548,0.007524580229073763,0.0331127755343914,0.47486239671707153,2.287468194961548,4,0.25,8.195435523986816
fixed,0,171,2.330437660217285,0.03654133528470993,0.0,0.57831209897995,2.330437660217285,4,0.25,
fixed,0,172,1.8942137956619263,0.017625384032726288,0.0,0.7087078094482422,1.8942137956619263,4,0.0,
fixed,0,173,2.02262544631958,0.02550843544304371,0.036832571029663086,0.6744492650032043,2.02262544631958,4,0.25,
fixed,0,174,2.6461262702941895,0.004108183551579714,0.002295725280418992,0.4846864938735962,2.6461262702941895,4,0.5,
fixed,0,175,3.0160138607025146,0.01563136838376522,0.0016326516633853316,0.4950987696647644,3.0160138607025146,4,0.5,6.442838191986084
fixed,0,176,2.427088975906372,0.052439987659454346,0.05959242954850197,0.5669776797294617,2.427088975906372,4,0.5,
fixed,0,177,1.9425551891326904,0.050701774656772614,0.05709357187151909,0.7419257760047913,1.9425551891326904,4,0.25,
fixed,0,178,2.01387095451355,0.0020454763434827328,0.11820533126592636,1.1152247190475464,2.01387095451355,4,0.0,
fixed,0,179,2.5944101810455322,0.0002894679782912135,0.12964634597301483,0.9263207316398621,2.5944101810455322,4,0.0,
fixed,0,180,2.3179287910461426,0.013594194315373898,0.00029865960823372006,0.6223385334014893,2.3179287910461426,4,0.25,10.714757919311523
fixed,0,181,1.879624366760254,0.0068696411326527596,0.07971535623073578,0.67475426197052,1.879624366760254,4,0.0,
fixed,0,182,1.6642698049545288,0.062042318284511566,0.00044383580097928643,0.6321074962615967,1.6642698049545288,4,1.0,
fixed,0,183,2.591482400894165,0.08819611370563507,0.0,0.6316909790039062,2.591482400894165,4,1.0,
fixed,0,184,2.101621627807617,0.05827732011675835,0.008006449788808823,0.704990804195404,2.101621627807617,4,1.0,
fixed,0,185,2.4516258239746094,0.08706637471914291,0.0,0.6404832005500793,2.4516258239746094,4,1.0,45.14516067504883
fixed,0,186,1.6839314699172974,0.08391878753900528,0.012793650850653648,0.6355683207511902,1.6839314699172974,4,1.0,
fixed,0,187,2.9258642196655273,0.02254645712673664,0.0019400541204959154,0.5966684222221375,2.9258642196655273,4,0.5,
fixed,0,188,0.7595210671424866,0.034107573330402374,0.0,0.6722723245620728,0.7595210671424866,4,0.0,
fixed,0,189,2.067394971847534,0.004944362211972475,0.014091311022639275,0.5837603211402893,2.067394971847534,4,0.5,
fixed,0,190,2.06488299369812,0.00798994954675436,0.015914898365736008,0.5677536725997925,2.06488299369812,4,0.5,3.7139813899993896
fixed,0,191,1.553044319152832,0.006890979595482349,0.0,0.8948876857757568,1.553044319152832,4,0.0,
fixed,0,192,2.089742660522461,0.029504533857107162,0.0,0.6925208568572998,2.089742660522461,4,0.25,
fixed,0,193,2.370216131210327,0.0023700320161879063,0.048838939517736435,0.9991635680198669,2.370216131210327,4,0.0,
fixed,0,194,2.6718838214874268,0.0002593353856354952,0.15133269131183624,1.0388109683990479,2.6718838214874268,4,0.0,
fixed,0,195,1.6843222379684448,0.0012412563664838672,0.050564952194690704,0.7336580753326416,1.6843222379684448,4,0.0,14.412690162658691
fixed,0,196,2.127788543701172,0.0012178970500826836,0.02183077298104763,0.8628460168838501,2.127788543701172,4,0.0,
fixed,0,197,1.955682396888733,0.0009881446603685617,0.020309720188379288,0.8659049272537231,1.955682396888733,4,0.0,
fixed,0,198,2.7349600791931152,0.00023921851243358105,0.07401762902736664,0.6457231044769287,2.7349600791931152,4,0.0,
fixed,0,199,1.9297701120376587,0.0007221545674838126,0.09525539726018906,0.7174350023269653,1.9297701120376587,4,0.0,
fixed,0,200,2.3337907791137695,0.0011442260583862662,0.10964339971542358,0.7324376702308655,2.3337907791137695,4,0.25,15.147564888000488
fixed,0,201,2.8271946907043457,0.015822628512978554,0.03165143355727196,0.524599552154541,2.8271946907043457,4,0.25,
fixed,0,202,3.053483009338379,0.022928154096007347,0.01086325105279684,0.5543671250343323,3.053483009338379,4,0.5,
fixed,0,203,1.5025062561035156,0.03574962168931961,0.007945440709590912,0.5121895670890808,1.5025062561035156,4,0.5,
fixed,0,204,2.930009126663208,0.03916661813855171,0.02875872701406479,0.5430788993835449,2.930009126663208,4,0.25,
fixed,0,205,1.9126238822937012,0.016420627012848854,0.00833598617464304,0.5938483476638794,1.9126238822937012,4,0.25,5.781024932861328
fixed,0,206,1.2106142044067383,0.01348623912781477,0.03840987756848335,0.5890074968338013,1.2106142044067383,4,0.0,
fixed,0,207,2.588533878326416,0.01596234366297722,0.037317320704460144,0.5763384103775024,2.588533878326416,4,0.25,
fixed,0,208,2.260507106781006,0.019720498472452164,0.01579238474369049,0.6181040406227112,2.260507106781006,4,0.0,
fixed,0,209,2.3145813941955566,0.046377576887607574,0.004773672204464674,0.562598705291748,2.3145813941955566,4,0.5,
fixed,0,210,2.4891412258148193,0.0266572292894125,0.021196043118834496,0.6177611351013184,2.4891412258148193,4,0.0,7.388706684112549
fixed,0,211,2.8489267826080322,0.003979881294071674,0.026879582554101944,0.551616370677948,2.8489267826080322,4,0.5,
fixed,0,212,2.1001057624816895,0.02124086022377014,0.026681913062930107,0.6692866086959839,2.1001057624816895,4,0.0,
fixed,0,213,2.1082849502563477,0.016735132783651352,0.0,0.6012194156646729,2.1082849502563477,4,0.25,
fixed,0,214,2.1863744258880615,0.009878086857497692,0.030665777623653412,0.627296507358551,2.1863744258880615,4,0.25,
fixed,0,215,2.064507484436035,0.008747847750782967,0.006215362809598446,0.5600876808166504,2.064507484436035,4,0.5,3.323678731918335
fixed,0,216,1.6604647636413574,0.002381171565502882,0.033092938363552094,0.5499407649040222,1.6604647636413574,4,0.5,
fixed,0,217,1.5956190824508667,0.013393623754382133,0.040456194430589676,0.7705081701278687,1.5956190824508667,4,0.0,
fixed,0,218,2.4485535621643066,0.0004416785959620029,0.05037881061434746,0.5130591988563538,2.4485535621643066,4,0.5,
fixed,0,219,1.7034357786178589,0.008384662680327892,0.03606483340263367,0.8154192566871643,1.7034357786178589,4,0.0,
fixed,0,220,1.7253252267837524,0.011012059636414051,0.0036221714690327644,0.6259590983390808,1.7253252267837524,4,0.25,6.216571807861328
fixed,0,221,1.8434635400772095,0.0037066510412842035,0.014054328203201294,0.5606416463851929,1.8434635400772095,4,0.75,
fixed,0,222,2.0100786685943604,0.004673415794968605,0.03323621302843094,0.5523686408996582,2.0100786685943604,4,0.5,
fixed,0,223,2.701409339904785,0.009116087108850479,0.02293447032570839,0.59951251745224,2.701409339904785,4,0.25,
fixed,0,224,1.4593898057937622,0.011478418484330177,0.03038771264255047,0.5965673327445984,1.4593898057937622,4,0.25,
fixed,0,225,1.1370875835418701,0.049468979239463806,0.01702244020998478,0.5928862690925598,1.1370875835418701,4,0.5,1.7133218050003052
fixed,0,226,1.563502311706543,0.009106075391173363,0.011490010656416416,0.6479803919792175,1.563502311706543,4,0.75,
fixed,0,227,1.9685370922088623,0.01659131981432438,0.006962137296795845,0.5841531753540039,1.9685370922088623,4,0.5,
fixed,0,228,2.0422518253326416,0.0119293462485075,0.002580289961770177,0.6091891527175903,2.0422518253326416,4,0.5,
fixed,0,229,2.54640531539917,0.023949410766363144,0.017872678115963936,0.6256548166275024,2.54640531539917,4,0.75,
fixed,0,230,1.9615181684494019,0.0063994587399065495,0.024471089243888855,0.6161319017410278,1.9615181684494019,4,0.5,6.1894307136535645
