mode,epoch,step,ce,l_over,l_under,r_hedge,tcl_total,n_volatile,pred_confident_frac,c_hat_grad_norm
fixed,0,0,13.19129467010498,0.00949218962341547,0.008789063431322575,0.0,13.19129467010498,4,1.0,0.7311413884162903
fixed,0,1,9.502535820007324,0.0064645130187273026,0.07479795813560486,0.0004649162292480469,9.502535820007324,4,0.0,
fixed,0,2,5.360544681549072,0.01008885819464922,0.03651197999715805,0.0012657642364501953,5.360544681549072,4,0.0,
fixed,0,3,3.847982168197632,0.0036888436879962683,0.08093883097171783,0.002804875373840332,3.847982168197632,4,0.0,
fixed,0,4,3.9654793739318848,0.014736666344106197,0.03122843988239765,0.02173471450805664,3.9654793739318848,4,0.0,
fixed,0,5,3.227942943572998,0.007285610772669315,0.05762212350964546,0.09322535991668701,3.227942943572998,4,0.0,6.209322929382324
fixed,0,6,2.8727762699127197,0.0,0.09677483886480331,0.19557225704193115,2.8727762699127197,4,0.0,
fixed,0,7,2.156059980392456,0.026155885308980942,0.023740196600556374,0.32297778129577637,2.156059980392456,4,0.0,
fixed,0,8,1.6934027671813965,0.007019601296633482,0.08240775018930435,0.4497370719909668,1.6934027671813965,4,0.0,
fixed,0,9,2.7142133712768555,0.012879651039838791,0.03400041162967682,0.6345021724700928,2.7142133712768555,4,0.0,
fixed,0,10,2.692248821258545,0.007507671602070332,0.04042589291930199,0.8036623597145081,2.692248821258545,4,0.0,3.49814510345459
fixed,0,11,2.0169734954833984,0.005018856376409531,0.043343685567379,0.9095273613929749,2.0169734954833984,4,0.0,
fixed,0,12,2.931640625,0.0036886846646666527,0.05263557657599449,0.9053645133972168,2.931640625,4,0.0,
fixed,0,13,1.8190016746520996,0.012505056336522102,0.059032879769802094,0.7531576156616211,1.8190016746520996,4,0.0,
fixed,0,14,2.280383348464966,0.0,0.03547409921884537,0.7125187516212463,2.280383348464966,4,1.0,
fixed,0,15,2.8744094371795654,0.16829565167427063,0.0,1.1212695837020874,2.8744094371795654,4,1.0,32.09595489501953
fixed,0,16,1.6189593076705933,0.05332624539732933,0.0013241114793345332,1.0923731327056885,1.6189593076705933,4,1.0,
fixed,0,17,1.8686679601669312,0.049600400030612946,0.002911934396252036,0.9936875104904175,1.8686679601669312,4,1.0,
fixed,0,18,2.4299707412719727,0.0027799904346466064,0.006259096320718527,0.8672986030578613,2.4299707412719727,4,1.0,
fixed,0,19,2.403656244277954,0.10591508448123932,0.0,0.7193535566329956,2.403656244277954,4,1.0,
fixed,0,20,1.7910964488983154,0.034437552094459534,0.029251327738165855,0.4531208276748657,1.7910964488983154,4,1.0,3.394753932952881
fixed,0,21,1.9884475469589233,0.022041140124201775,0.02591199427843094,0.41909492015838623,1.9884475469589233,4,0.0,
fixed,0,22,3.453022003173828,0.00921726319938898,0.03619808331131935,0.5729897022247314,3.453022003173828,4,0.0,
fixed,0,23,3.0984835624694824,0.004096727818250656,0.08858506381511688,0.6970103979110718,3.0984835624694824,4,0.0,
